,Type,id,Name,Start Date,End Date,Host Name,Event URL,description,url
22,Event,1643020,🚀BOEM/BSEE's Monthly USAjobs/Federal Hiring Q&A (NOV 2024)🚀,2024-11-19T14:00:00.000-05:00,2024-11-19T15:00:00.000-05:00,Bureau of Ocean Energy Management,,"<p style=""text-align:center;""><strong>🚀 BOEM/BSEE's Monthly USAjobs/Federal Hiring Q&amp;A 🚀</strong></p><p>Hey future federal rockstars! 🌟 Ready to kick-start your journey into an exciting Federal career but feel overwhelmed by the maze of USAjobs.gov? 🌐 Does decoding complex federal job announcements feel like unraveling an ancient script? 📜 Curious about thriving in a federal agency or just want to know how the federal hiring process really works? 🤔 If you're nodding yes, then this event is for you!</p><p>🎉 <strong>Join us for an electrifying session</strong> where BOEM's finest will shine a light on the federal hiring process, turning confusion into clarity! Our veteran recruiters and seasoned federal employees are ready to simplify the complexities and provide you with the inside scoop. 🕵️‍♂️📚</p><p>✨ <strong>What to Expect</strong>:</p><ul>
<li>
<strong>Decode the Process</strong>: Uncover the mysteries behind different federal hiring authorities.</li>
<li>
<strong>Standout Applications</strong>: Become a pro at assembling standout job applications.</li>
<li>
<strong>Insider Tips</strong>: Get all your pressing questions answered by the experts.</li>
</ul><p>💬 This is your golden opportunity to gain wisdom and advice from those in the know. Whether you're just starting or looking to advance, this session will elevate your federal career dreams to new heights! 🚀</p><p>🌈 <strong>Don't let this golden ticket slip through your fingers!</strong> Embrace this moment and step into your federal career success story. The journey starts here – don't miss out! 🎯</p><p>Sign up now and take the first step towards an incredible federal career! See you there! 👋💼✨</p>",https://app.joinhandshake.com/stu/events/1643020
23,Event,1647486,Leveraging Your Bilingual Skills with Sherwin Williams ,2024-11-19T14:00:00.000-05:00,2024-11-19T15:00:00.000-05:00,The Sherwin-Williams Company,https://events.teams.microsoft.com/event/85bbba3e-1824-4f3e-ba67-fc6fd4523395@44b79a67-d972-49ba-9167-8eb05f754a1a,<p>Got Bilingual skills but not sure how to leverage those skills during the job search or interview process? Then join Sherwin Williams recruiters for a virtual presentation to learn how to maximize your bilingual skills. We will be presenting for 45 minutes followed by a 15 minute Q &amp; A.</p>,https://app.joinhandshake.com/stu/events/1647486
24,Event,1649227, Discovering Opportunities: Key Differences Between Co-ops and Internships,2024-11-19T14:00:00.000-05:00,2024-11-19T15:00:00.000-05:00,McKenney's Inc.,,"<p>Are you ready to take the next step in your career but unsure whether to choose a co-op or an internship? Join us for ""Discovering Opportunities: Understanding the Key Differences Between Co-ops and Internships,"" a virtual presentation designed to guide you through the unique benefits and opportunities each path offers.</p><p>In this informative session, McKenney's Inc. will break down the fundamental distinctions between co-ops and internships, covering aspects such as duration, structure, learning outcomes, and long-term career impact. You’ll gain valuable insights into how each option aligns with your academic schedule, professional goals, and personal development.</p>",https://app.joinhandshake.com/stu/events/1649227
25,Event,1653240,Bilingual Teacher Virtual Job Fair,2024-11-19T15:00:00.000-05:00,2024-11-19T16:30:00.000-05:00,Pflugerville ISD,https://forms.gle/Z14fwQjcGmvioNNj7,"<p>Pflugerville ISD will be hosting a job fair for anyone interested in working as a Bilingual Teacher. We have a variety of openings and would appreciate the opportunity to meet you virtually to further discuss these positions. The job fair will include members of our HR Recruitment team, Multilingual team, and campus representatives.</p><p>If you would like to RSVP to let us know you will be attending, please use this link (https://forms.gle/Z14fwQjcGmvioNNj7) to provide your information. For everyone that RSVPs, we will send an email prior to the event with your designated time slot to attend the job fair. You must RSVP in order to receive a zoom link/passcode. Please reach out if you have any questions.</p><p>We look forward to meeting you and hopefully joining the Pflugerville ISD pfamily!</p>",https://app.joinhandshake.com/stu/events/1653240
26,Event,1647780,Virtual career planning office hours with Handshake’s early career expert,2024-11-19T15:15:00.000-05:00,2024-11-19T16:00:00.000-05:00,Handshake,,"<p>Wish you could ask specific questions about your career journey to someone with years of experience as a career advisor and executive? You’re in the right place, on November 19 at 12:15PM PT join Handshake’s Chief Education Strategy Officer, Christine Cruzvergara for her third virtual career office hours event. Christine will share answers to your burning questions on topics such as:</p><ul>
<li>Standing out on your resume</li>
<li>Navigating the job search</li>
<li>Utilizing networking to grow as a professional</li>
<li>Preparing for interviews</li>
</ul><p><br>Hope to see you there! Want to get a head start? Check out <a target=""_blank"" href=""https://joinhandshake.com/blog/students/career-questions-answered/""><u>Christine's first</u></a> and <a target=""_blank"" href=""https://joinhandshake.com/blog/students/answers-to-your-career-questions/""><u>second office hours</u></a> to get her insights on common career planning questions.</p>",https://app.joinhandshake.com/stu/events/1647780
27,Event,1563202, Behind the Scenes: MEC’s Impact on Schools,2024-11-19T16:00:00.000-05:00,2024-11-20T16:30:00.000-05:00,Michigan Education Corps,https://vimeo.com/event/4443623,"<p>Curious about what it’s like to work in a school with Michigan Education Corps? Join our internal coach and team member(s) for an in-depth look at the daily experiences of our members and the significant impact they have on students. Our discussion will cover a typical day in the life of an MEC member, highlighting the various tasks and responsibilities they undertake. We will also address common misconceptions about working in schools and how the reality often differs. Our panelists will share their initial expectations and how their experiences have shaped their understanding of the role. Additionally, we will discuss the challenges our members face and the strategies they use to overcome them. Managing classroom behaviors, scheduling interventions, and communicating with teachers are all part of the job. Our panelists will share their tips and techniques for handling these challenges! At the end of this session, you will be able to ask questions to the members and internal coach.  </p>",https://app.joinhandshake.com/stu/events/1563202
28,Event,1591647,2024 JPMC CIB Markets Regional Event - Washington D.C.,2024-11-19T16:00:00.000-05:00,2024-11-19T19:00:00.000-05:00,JPMorganChase,,"<p>Are you interested in learning more about <strong>J.P.Morgan</strong> and a career in <strong>Sales, Trading, Research &amp; Public Finance Banking?</strong></p><p>J.P.Morgan Markets is hosting a <strong>Washington D.C.</strong> visit in the upcoming Fall semester! This event will be an opportunity to connect with representatives from across the Markets business, learn about the various asset classes, products &amp; roles, and to hear more about the 2026 Summer internship recruiting process. </p><p><strong>J.P. Morgan Markets – Washington D.C.</strong> <strong>Visit</strong></p><p><strong>Event Date:</strong> Tuesday, November 19th, 2024</p><p><strong>Time: </strong>4:00pm – 7:00pm ET. </p><p><strong>Location: </strong>Washington D.C. <i>– Exact location to be confirmed</i><br> </p><p><strong>Agenda: </strong></p><ul>
<li>4:15pm – 4:45pm ET – Markets Case Study</li>
<li>4:45pm – 5:45pm ET – Business Roundtables</li>
<li>5:45pm – 7:00pm ET – Networking Reception</li>
</ul><p><strong>Sophomore students:</strong> Register your interest to attend the event by <a target=""_blank"" href=""https://jpmc.recsolu.com/app/collect/event/eJvP7bqyNBk9MeU96k9v0w/registration"">clicking here.</a></p><p><br><i>Please note: once you have registered, no further action is required. The team will be in touch with an update about a week prior to the event.</i></p>",https://app.joinhandshake.com/stu/events/1591647
29,Event,1638453,AmeriCorps: Giving Back to Your Community - Veterans & Military Families,2024-11-19T16:00:00.000-05:00,2024-11-19T17:00:00.000-05:00,AmeriCorps,https://americorps.zoomgov.com/webinar/register/8017271248740/WN_Ao9FDAdLSQGau7ZIsWCzkw,"<p>Learn how AmeriCorps provides assistance to nearly 290,000 <strong>Veterans and Military Families </strong>and see how service with AmeriCorps connects veterans and provides opportunities to give back to those who serve our country. </p><p>To learn more about AmeriCorps service opportunities visit our <a target=""_blank"" href=""https://americorps.gov/serve/americorps""><strong>website</strong></a>. </p>",https://app.joinhandshake.com/stu/events/1638453
30,Event,1649013,Braun Intertec 2025 Co-op,2024-11-19T16:00:00.000-05:00,2024-11-19T16:30:00.000-05:00,Braun Intertec,,"<p>Please join us to learn more about Braun Intertec's co-op opportunities at all our locations. This will be a great conversation espically for students going to school for engineering. Learn more about the teams, as well as the amazing benefits of our co-op program--including competitive wages, sign-on bonus, housing stipend for those who qualify, company paid certifications and more!&nbsp;</p>",https://app.joinhandshake.com/stu/events/1649013
31,Event,1649289,Earn a Virginia Teacher License in 6-8 Weeks with iteach (Information Session),2024-11-19T16:00:00.000-05:00,2024-11-19T17:00:00.000-05:00,Chesterfield County VA Public Schools,https://www.schooljobs.com/careers/chesterfieldschools/jobs/4710735/2024-iteach-information-session,"<p>Are you passionate about education, have a bachelorâ€™s degree, and want to know more about pathways to becoming a licensed teacher in Virginia?&nbsp;</p><p><strong>Join Chesterfield County Public Schools (Virginia) as they team up with the online program iteach to explore exciting pathways to teacher licensure!</strong></p><p><i>Note: A provisional teacher license can be earned with iteach in as little as 6 weeks, making you eligible to be hired as a full-time teacher in any Virginia school district, including CCPS. Earning a full license with iteach can take 12-24 months. The program is completed while working as a full-time teacher.</i></p><p><i>Registration is recommended but not required. Register at </i><a target=""_blank"" rel=""noopener noreferrer"" href=""https://www.schooljobs.com/careers/chesterfieldschools/jobs/4710735/2024-iteach-information-session""><i>https://www.schooljobs.com/careers/chesterfieldschools/jobs/4710735/2024-iteach-information-session</i></a></p><p><i>While this presentation will have content specific to Virginia licensure standards, iteach is an approved pathway for those who wish to teach in Alabama, Arkansas, Arizona, Florida, Hawaii, Indiana, Kentucky, Louisiana, Mississippi, Nebraska, Nevada, Tennessee, Texas, and West Virginia.</i></p>",https://app.joinhandshake.com/stu/events/1649289
